DESIGN NUMBER,Colour Code,Coverage 01,Coverage 02,Coverage 03,Coverage 04,Coverage 05,Coverage 06,Coverage 07,Coverage 08,Coverage 09,Coverage 10,Coverage 11,Coverage 12,Coverage 13,Coverage 14,Total coverage
F004084S04,P8FL000480,0.11,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,39.71
F004084S04,P8FL000480,0.11,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,39.71
F004085S04,PWFM000138,0.06,0.08,16.13,0.25,0,0,0,0,0,0,0,0,0,0,16.52
F004085S04,P8FL000478,0.06,0.08,16.13,0.25,0,0,0,0,0,0,0,0,0,0,16.52
F004085S04,P8FL000478,0.06,0.08,16.13,0.25,0,0,0,0,0,0,0,0,0,0,16.52
F004085S04,P8FL000478,0.06,0.08,16.13,0.25,0,0,0,0,0,0,0,0,0,0,16.52
F004086F01,P8FM000140,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55
F004086F01,P5FM000141,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55
F004086F01,P5FL000488,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55
F004086F01,P9FL000487,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55
F004087T05,DWFL000474,0.1,1.79,1.59,2.15,2.79,0,0,0,0,0,0,0,0,0,8.42
F004087T05,DWFL000474,0.1,1.79,1.59,2.15,2.79,0,0,0,0,0,0,0,0,0,8.42
F004087T05,DWFL000474,0.1,1.79,1.59,2.15,2.79,0,0,0,0,0,0,0,0,0,8.42
F004088K02,P9FL000469,4.17,2.21,0,0,0,0,0,0,0,0,0,0,0,0,6.38
F004088K02,DW9FL00469,4.17,2.21,0,0,0,0,0,0,0,0,0,0,0,0,6.38
F004088K02,DW9FL00468,4.17,2.21,0,0,0,0,0,0,0,0,0,0,0,0,6.38
F004089T02,DW8FL00477,20.64,6.98,0,0,0,0,0,0,0,0,0,0,0,0,27.62
F004089T02,DW6FL00476,20.64,6.98,0,0,0,0,0,0,0,0,0,0,0,0,27.62
F004089T02,DW6FL00475,20.64,6.98,0,0,0,0,0,0,0,0,0,0,0,0,27.62
F004090T02,P7FM000864,2.44,4.49,0,0,0,0,0,0,0,0,0,0,0,0,6.93
F004090T02,P8FL000472,2.44,4.49,0,0,0,0,0,0,0,0,0,0,0,0,6.93
F004090T02,P7FL000471,2.44,4.49,0,0,0,0,0,0,0,0,0,0,0,0,6.93
F004090T02,P7FL000471,2.44,4.49,0,0,0,0,0,0,0,0,0,0,0,0,6.93
F004090T02,P4FL000470,2.44,4.49,0,0,0,0,0,0,0,0,0,0,0,0,6.93
F004091F09,R9FM000279,34.15,18.68,4.47,13.63,15.14,7,3,6,10,0,0,0,0,0,112.07
F004091F09,R9FM000018,34.15,18.68,4.47,13.63,15.14,7,3,6,10,0,0,0,0,0,112.07
F004091F09,R9FLK00481,34.15,18.68,4.47,13.63,15.14,7,3,6,10,0,0,0,0,0,112.07
F004092F07,R5FLK00482,10.57,2.05,3.44,11.02,5.63,14.69,4.25,0,0,0,0,0,0,0,51.65
F004093G03,P8FL000473,2.43,2.33,2.52,0,0,0,0,0,0,0,0,0,0,0,7.28
F004094E05,R2FL000486,8.08,14.51,28.1,26.05,17.24,0,0,0,0,0,0,0,0,0,93.98
F004096T04,P8FL000393,0.6,0.56,1.21,1,0,0,0,0,0,0,0,0,0,0,3.37
F004097K05,R5FL000511,2.16,2.87,75.36,2.36,7.68,0,0,0,0,0,0,0,0,0,90.43
F004098F02,R8FL000512,24.95,18.06,0,0,0,0,0,0,0,0,0,0,0,0,43.01
F004099F03,R8FL000513,38.2,39.87,33.28,0,0,0,0,0,0,0,0,0,0,0,111.35
F004100F04,R8FL000514,15.55,17.35,2.45,69.67,0,0,0,0,0,0,0,0,0,0,105.02
F004100F04,R8FL000514,15.55,17.35,2.45,69.67,0,0,0,0,0,0,0,0,0,0,105.02
F004101F01,R5FL000515,38.81,0,0,0,0,0,0,0,0,0,0,0,0,0,38.81
F004102T01,P8FL000494,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
F004102T01,DW4FL00493,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
F004103T05,DWFL00495,3.93,1.73,3.11,1.96,1.36,0,0,0,0,0,0,0,0,0,12.09
F004104F06,P2FM000906,8.01,11.86,9.34,0.27,3.42,60.86,0,0,0,0,0,0,0,0,93.76
F004104F06,P2FM000906,8.01,11.86,9.34,0.27,3.42,60.86,0,0,0,0,0,0,0,0,93.76
F004104F06,P2FL000490,8.01,11.86,9.34,0.27,3.42,60.86,0,0,0,0,0,0,0,0,93.76
F004105F01,P6FL000491,59.47,0,0,0,0,0,0,0,0,0,0,0,0,0,59.47
F004105F01,P3FL000492,59.47,0,0,0,0,0,0,0,0,0,0,0,0,0,59.47
F004106K03,P8FL000510,0.34,0.21,0.13,0,0,0,0,0,0,0,0,0,0,0,0.68
F004107G01,DWFL000508,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58
F004108T02,DWFL000509,0.23,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.45
F004109H01,DWFL000506,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17
F004110E01,PW4FL00507,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67
F004111D04,PW5FLN0545,0.42,0.47,0.59,0.5,0,0,0,0,0,0,0,0,0,0,1.98
F004112W02,PWFL000504,1.12,0.96,0,0,0,0,0,0,0,0,0,0,0,0,2.08
F004113H01,P4FL000503,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
F004113H01,P7FL000502,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
F004114S02,P8FL000501,13.43,12.76,0,0,0,0,0,0,0,0,0,0,0,0,26.19
F004114S02,P5FL000500,13.43,12.76,0,0,0,0,0,0,0,0,0,0,0,0,26.19
F004115G01,P7FL000117,27.38,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38
F004115G01,P6FL000116,27.38,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38
F004116F10,R4FL000483,0.56,17.89,4.53,8.31,6.74,14.88,12.99,18.36,5.19,21.08,0,0,0,0,110.53
F004116F10,R4FL000483,0.56,17.89,4.53,8.31,6.74,14.88,12.99,18.36,5.19,21.08,0,0,0,0,110.53
F004117F03,P5FL000292,9.72,61.35,46.96,0,0,0,0,0,0,0,0,0,0,0,118.03
F004118F04,R8FL000521,30.93,16.65,12.35,50.08,0,0,0,0,0,0,0,0,0,0,110.01
F004118F04,R6FL000517,30.93,16.65,12.35,0,0,0,0,0,0,0,0,0,0,0,59.93
F004118F04,R6FL000517,30.93,16.65,12.35,0,0,0,0,0,0,0,0,0,0,0,59.93
F004119F05,R8FL000533,80.92,1.72,6.3,2.07,1.88,0,0,0,0,0,0,0,0,0,92.89
F004119F05,R8FL000533,80.92,1.72,6.3,2.07,1.88,0,0,0,0,0,0,0,0,0,92.89
F004119F05,R8FL000528,80.92,1.72,6.3,2.07,1.88,0,0,0,0,0,0,0,0,0,92.89
F004120F01,DWFL000535,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66
F004121C01,P9FL000516,24.59,0,0,0,0,0,0,0,0,0,0,0,0,0,24.59
F004121C01,P9FL000532,24.59,0,0,0,0,0,0,0,0,0,0,0,0,0,24.59
F004122P01,DWFL000538,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
F004123F05,R4FL000527,64.46,2.51,7.43,4.45,27.55,0,0,0,0,0,0,0,0,0,106.4
F004123F05,R4FL000527,64.46,2.51,7.43,4.45,27.55,0,0,0,0,0,0,0,0,0,106.4
F004123F05,R8FL000534,64.46,2.51,7.43,4.45,27.55,0,0,0,0,0,0,0,0,0,106.4
F004124F04,R8FL000520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F004124F04,R8FL000520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F004124F04,R8FL000523,63,13.41,5.51,22.31,0,0,0,0,0,0,0,0,0,0,104.23
F004124F04,R8FL000523,63,13.41,5.51,22.31,0,0,0,0,0,0,0,0,0,0,104.23
F004125F04,R2FL000519,7.24,1.68,82.35,1.73,0,0,0,0,0,0,0,0,0,0,93
F004125F04,R2FL000524,7.24,1.68,82.35,1.73,0,0,0,0,0,0,0,0,0,0,93
F004126F04,P5FL000522,10.84,7.71,3.24,2.49,0,0,0,0,0,0,0,0,0,0,24.28
F004127K09,DWFL000548,0.54,2.32,0.85,2.34,3.59,2.78,2.38,1.91,1.37,0,0,0,0,0,18.08
F004128F02,R4FL000537,74.23,5.3,0,0,0,0,0,0,0,0,0,0,0,0,79.53
F004128F02,R4FL000537,74.23,5.3,0,0,0,0,0,0,0,0,0,0,0,0,79.53
F004128F02,R4FL000525,74.23,5.3,0,0,0,0,0,0,0,0,0,0,0,0,79.53
F004128F02,R4FL000525,74.23,5.3,0,0,0,0,0,0,0,0,0,0,0,0,79.53
F004129S01,P7FL000530,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33
F004130K04,P5FL000529,56.1,8.14,2.41,2.21,0,0,0,0,0,0,0,0,0,0,68.86
F004130K04,P5FL000529,56.1,8.14,2.41,2.21,0,0,0,0,0,0,0,0,0,0,68.86
F004131F09,R5FL000539,3.4,2.5,3.28,1.64,0.95,0.7,1.8,87.27,2.85,0,0,0,0,0,104.39
F004132D02,R8FL000540,98.03,0.3,0,0,0,0,0,0,0,0,0,0,0,0,98.33
F004134K03,R8FL000546,13.64,75.88,12.49,0,0,0,0,0,0,0,0,0,0,0,102.01
F004135C03,P3FLK00544,25,28.67,22.46,0,0,0,0,0,0,0,0,0,0,0,76.13
F004136F02,R9FL000568,64.17,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17
F004136F02,R9FL000564,64.17,38.8,0,0,0,0,0,0,0,0,0,0,0,0,102.97
F004136F02,R9FL000547,64.17,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17
F004136F02,R8FB000104,64.17,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17
F004136F02,R8FA000071,64.17,0,0,0,0,0,0,0,0,0,0,0,0,0,64.17
F004137F04,P8FL000556,11.54,11.56,11.56,11.57,0,0,0,0,0,0,0,0,0,0,46.23
F004137F04,P8FL000556,11.54,11.56,11.56,11.57,0,0,0,0,0,0,0,0,0,0,46.23
F004137F04,P8FL000556,11.54,11.56,11.56,11.57,0,0,0,0,0,0,0,0,0,0,46.23
F004138G02,P8FL000554,19.68,24.82,0,0,0,0,0,0,0,0,0,0,0,0,44.5
F004139G04,P8FL000555,9.77,9.77,1.41,2.83,0,0,0,0,0,0,0,0,0,0,23.78
F004140G01,P8FL000560,51.34,0,0,0,0,0,0,0,0,0,0,0,0,0,51.34
F004142S04,P9FL000566,24.55,21.04,21.03,33.71,0,0,0,0,0,0,0,0,0,0,100.33
F004143F04,R5FL000536,63,13.41,5.51,4,0,0,0,0,0,0,0,0,0,0,85.92
F004143F04,R5FL000536,63,13.41,5.51,4,0,0,0,0,0,0,0,0,0,0,85.92
F004143F04,R5FL000518,63,13.41,5.51,4,0,0,0,0,0,0,0,0,0,0,85.92
F004143F04,R5FL000518,63,13.41,5.51,4,0,0,0,0,0,0,0,0,0,0,85.92
F004144G01,P7FL000562,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75
F004144G01,P9FL000561,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75
F004145C02,R9FL000586,25.06,19.71,0,0,0,0,0,0,0,0,0,0,0,0,44.77
F004145C02,R9FL000586,25.06,19.71,0,0,0,0,0,0,0,0,0,0,0,0,44.77
F004146F03,DW1FL00573,0.93,0.33,1.74,0,0,0,0,0,0,0,0,0,0,0,3
F004146F03,DW9FL00583,0.93,0.33,1.74,0,0,0,0,0,0,0,0,0,0,0,3
F004147F10,R4FL000585,0.78,1.75,1.11,1.05,10.45,1.19,1.6,0.82,2.7,8.85,0,0,0,0,30.3
F004147F10,R5FA000030,0.78,1.75,1.11,1.05,10.45,1.19,1.06,0.87,2.7,8.85,0,0,0,0,29.81
F004148F05,R7FL000526,4.53,3.02,2.17,70.53,28.98,0,0,0,0,0,0,0,0,0,109.23
F004148F05,R7FL000526,4.53,3.02,2.17,70.53,28.98,0,0,0,0,0,0,0,0,0,109.23
F004149F07,R9FL000570,61.52,1.25,4.26,3.4,6.67,15.53,16.24,0,0,0,0,0,0,0,108.87
F004150F05,R9FL000577,60.61,3.4,6.64,6.9,12.39,0,0,0,0,0,0,0,0,0,89.94
F004150F05,R9FL000578,60.61,3.4,6.64,6.92,12.39,0,0,0,0,0,0,0,0,0,89.96
F004151G03,DW9FL00306,56.13,19.79,0.29,0,0,0,0,0,0,0,0,0,0,0,76.21
F004152S02,P7FM000253,23.84,0.23,0,0,0,0,0,0,0,0,0,0,0,0,24.07
F004152S02,PW6FM00252,23.84,0.23,0,0,0,0,0,0,0,0,0,0,0,0,24.07
F004152S02,PW9FL00317,23.84,0.23,0,0,0,0,0,0,0,0,0,0,0,0,24.07
F004153G01,P7FL000653,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,42.13
F004154H05,P6FL000405,10.37,18.59,13.51,24.26,57.99,0,0,0,0,0,0,0,0,0,124.72
F004154H05,P8FL000404,10.37,18.59,13.51,24.26,0,0,0,0,0,0,0,0,0,0,66.73
F004155F03,P5FB000110,7.34,33.3,25.31,0,0,0,0,0,0,0,0,0,0,0,65.95
F004155F03,P8FB000055,7.34,33.3,25.31,0,0,0,0,0,0,0,0,0,0,0,65.95
F004155F03,P8FB000055,7.34,33.3,25.31,0,0,0,0,0,0,0,0,0,0,0,65.95
F004156G01,P8FB000054,31.57,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57
F004158S02,P4FB000088,1.62,22.25,0,0,0,0,0,0,0,0,0,0,0,0,23.87
F004158S02,P8FB000089,1.62,22.25,0,0,0,0,0,0,0,0,0,0,0,0,23.87
F004159G04,DW2HD00144,0.11,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.2
F004159G04,DW2HD00144,0.11,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.2
F004159G04,DW5HD00143,0.11,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.2
F004159G04,DW8HD00142,0.11,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.2
F004160G02,DW5HD00158,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2
F004160G02,DW8HD00145,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2
F004161G02,P4HD000157,0.48,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.59
F004161G02,DW8HD00146,0.48,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.59
F004162P02,P8FB000114,69.87,17.16,0,0,0,0,0,0,0,0,0,0,0,0,87.03
F004163S01,R8FB000106,45.67,0,0,0,0,0,0,0,0,0,0,0,0,0,45.67
F004164F01,R8FB000105,43.51,0,0,0,0,0,0,0,0,0,0,0,0,0,43.51
F004165K11,R4HF000094,4.53,72.84,0.71,2.14,1.29,3.27,0.61,2.33,1.92,2.47,0.39,0,0,0,92.5
F004165K11,P4FC000683,4.53,72.84,0.71,2.14,1.29,3.27,0.61,2.33,1.92,2.47,0.39,0,0,0,92.5
F004165K11,P4FC000683,4.53,72.84,0.71,2.14,1.29,3.27,0.61,2.33,1.92,2.47,0.39,0,0,0,92.5
F004165K11,P4FB000111,4.53,72.84,0.71,2.14,1.29,3.27,0.61,2.33,1.92,2.47,0.39,0,0,0,92.5
F004166N09,R8FC000426,2.03,76.13,3.2,10.06,0.47,3.4,1.5,0.8,0.97,0,0,0,0,0,98.56
F004166N09,P8FBN00108,2.03,76.13,3.2,10.06,0.47,3.4,1.5,0.8,0.97,0,0,0,0,0,98.56
F004167F02,R8FB000107,24.76,47.67,0,0,0,0,0,0,0,0,0,0,0,0,72.43
F004168A03,P5FB000113,11.85,28.75,47.56,0,0,0,0,0,0,0,0,0,0,0,88.16
F004170F03,P8FB000109,8.34,22.38,34.63,0,0,0,0,0,0,0,0,0,0,0,65.35
F004171G01,DW7FB00120,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34
F004171G01,P9FB000119,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34
F004171G01,P8FB000118,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34
F004172F08,R6FB000168,42.81,17.84,11.37,5.44,11.83,3.97,1.8,15.5,0,0,0,0,0,0,110.56
F004173H02,P4FDK00014,2.95,17.4,0,0,0,0,0,0,0,0,0,0,0,0,20.35
F004173H02,P4FCK00284,2.95,17.4,0,0,0,0,0,0,0,0,0,0,0,0,20.35
F004173H02,P4FBK00167,2.95,17.4,0,0,0,0,0,0,0,0,0,0,0,0,20.35
F004173H02,P4FBK00126,2.95,17.4,0,0,0,0,0,0,0,0,0,0,0,0,20.35
F004174H01,P4FBK00166,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69
F004174H01,P4FBK00127,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68
F004175H04,DWFCK00283,3.65,2,2.62,3.43,0,0,0,0,0,0,0,0,0,0,11.7
F004175H04,DWFBK00165,3.65,2,2.62,3.43,0,0,0,0,0,0,0,0,0,0,11.7
F004175H04,DWFBK00145,3.65,2,2.65,3.43,0,0,0,0,0,0,0,0,0,0,11.73
F004176H03,P8FCK00282,17.36,23.01,17.45,0,0,0,0,0,0,0,0,0,0,0,57.82
F004176H03,P8FBK00405,17.36,23.01,17.45,0,0,0,0,0,0,0,0,0,0,0,57.82
F004176H03,P8FBK00404,17.36,23.01,17.45,0,0,0,0,0,0,0,0,0,0,0,57.82
F004176H03,P8FBK00164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F004176H03,P8FBK00144,17.36,23.01,17.45,0,0,0,0,0,0,0,0,0,0,0,57.82
F004177A02,P7FW000129,16.82,36.17,0,0,0,0,0,0,0,0,0,0,0,0,52.99
F004178H01,P7FB000130,18.35,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35
F004180H01,P6FB000135,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48
F004181H02,P4FB000134,18.94,50.34,0,0,0,0,0,0,0,0,0,0,0,0,69.28
F004182F01,P6FB000133,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,20.72
F004183H02,P4FB000137,14.71,33.61,0,0,0,0,0,0,0,0,0,0,0,0,48.32
F004184G02,PW7FB00139,2.47,3.81,0,0,0,0,0,0,0,0,0,0,0,0,6.28
F004185G01,DWFB000138,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09
F004186G01,P8FB000142,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
F004186G01,P9FB000143,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
F004187G01,P5FB000141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
F004188G01,P9FB000140,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
F004188G01,P9FB000140,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
F004189A05,P8FB000124,24.67,6.82,1.74,8.84,47.06,0,0,0,0,0,0,0,0,0,89.13
F004190F10,R8FB000163,53.85,8.15,9.22,7.98,1.22,3.03,3.29,12.35,3.49,5.13,0,0,0,0,107.71
F004191F02,R9FB000169,48.61,56.2,0,0,0,0,0,0,0,0,0,0,0,0,104.81
F004193K03,DWFB000172,0.93,1.04,0.42,0,0,0,0,0,0,0,0,0,0,0,2.39
F004193K03,DWFB000179,0.93,1.04,0.42,0,0,0,0,0,0,0,0,0,0,0,2.39
F004194K01,DWFB000171,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68
F004195F05,P8FB000177,14.46,5.78,19.13,26.42,10.38,0,0,0,0,0,0,0,0,0,76.17
F004196C03,P9FB000169,25.85,21.12,34.03,0,0,0,0,0,0,0,0,0,0,0,81
F004197H01,DWFB000181,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22
F004198F01,DW1FB00386,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
F004198F01,DW1FB00386,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
F004198F01,DW1FB00386,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
F004198F01,DWFB000180,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
F004198F01,DWFB000180,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61
F004199G01,P4FB000160,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67
F004200G02,P8FB000147,0.63,9.75,0,0,0,0,0,0,0,0,0,0,0,0,10.38
F004201G01,P8FB000150,31.56,0,0,0,0,0,0,0,0,0,0,0,0,0,31.56
F004202G01,P9FB000185,48.71,0,0,0,0,0,0,0,0,0,0,0,0,0,48.71
F004203H05,R8FB000186,76.63,1.81,8.87,1.11,13.74,0,0,0,0,0,0,0,0,0,102.16
F004204K09,R8FB000187,0.36,78.81,0.05,0.48,2.48,13.09,0.62,0.49,0.13,0,0,0,0,0,96.51
F004205K05,R8FB000189,68.97,9.82,6.88,7.74,8.52,0,0,0,0,0,0,0,0,0,101.93
F004206K03,R5FB000190,0.07,3.89,87.16,0,0,0,0,0,0,0,0,0,0,0,91.12
F004207E04,R5FB000191,6.91,21.19,20.6,21.36,0,0,0,0,0,0,0,0,0,0,70.06
F004208K04,R8FB000196,6.27,1.37,91.75,1.13,0,0,0,0,0,0,0,0,0,0,100.52
F004209F05,R8FB000197,1.86,3.08,80.94,3.24,4.86,0,0,0,0,0,0,0,0,0,93.98
F004210K04,R5FB000198,6.86,0.76,0.84,88.02,0,0,0,0,0,0,0,0,0,0,96.48
F004211D01,P5FB000199,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52
F004212K06,R2FB000200,5.18,0.37,0.69,1.09,83.19,4.18,0,0,0,0,0,0,0,0,94.7
F004213K02,R9FB000201,87.18,1.68,0,0,0,0,0,0,0,0,0,0,0,0,88.86
F004214K09,R8FB000203,0.31,5.32,8.56,0.26,0.31,80.47,0.24,0.01,0.3,0,0,0,0,0,95.78
F004215K06,R8FB000204,0.01,0.43,0.93,0.57,9.73,87.03,0,0,0,0,0,0,0,0,98.7
F004216K10,P3FB000205,0.93,0.97,0.39,0.72,0.43,0.45,0.39,0.09,0.5,0.35,0,0,0,0,5.22
F004217K11,R3FB000206,6.57,3.9,63.93,0.66,0.63,4.59,3.45,3.41,1.41,3.5,6.11,0,0,0,98.16
F004218K05,R3FB000208,0.03,86.88,1.24,1.5,5.88,0,0,0,0,0,0,0,0,0,95.53
F004219K03,R8FB000209,2.98,82.36,9.92,0,0,0,0,0,0,0,0,0,0,0,95.26
F004220K08,R8FB000210,1.02,0.28,1.98,2.66,0.84,1.23,2.17,88.77,0,0,0,0,0,0,98.95
F004221K04,R8FB000211,0.03,85.56,1.26,0.99,0,0,0,0,0,0,0,0,0,0,87.84
F004222H02,P8FB000136,34.16,36.79,0,0,0,0,0,0,0,0,0,0,0,0,70.95
F004223H03,P7FB000256,3.92,4.52,2.83,0,0,0,0,0,0,0,0,0,0,0,11.27
F004224C03,P3FB000172,25.89,21.12,19.19,0,0,0,0,0,0,0,0,0,0,0,66.2
F004225G03,P8FC000028,29,48.95,24.3,0,0,0,0,0,0,0,0,0,0,0,102.25
F004225G03,P8FC000029,29,48.95,24.3,0,0,0,0,0,0,0,0,0,0,0,102.25
F004225G03,P8FB000221,29,48.95,24.3,0,0,0,0,0,0,0,0,0,0,0,102.25
F004227C03,P4FB000265,24.39,36.41,12.94,0,0,0,0,0,0,0,0,0,0,0,73.74
F004228S01,DW6FB00225,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
F004228S01,P8FB000224,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
F004229S03,R8FB000257,3.94,8.87,62.56,0,0,0,0,0,0,0,0,0,0,0,75.37
F004230E03,R4FB000259,42.08,10.46,65.45,0,0,0,0,0,0,0,0,0,0,0,117.99
F004238G02,P5HF000238,7.27,11.37,0,0,0,0,0,0,0,0,0,0,0,0,18.64
F004238G02,P8HF000241,7.27,11.37,0,0,0,0,0,0,0,0,0,0,0,0,18.64
F004242K05,R5FB000188,7.64,5.45,5.78,5.9,70.53,0,0,0,0,0,0,0,0,0,95.3
F004243K04,R8FB000202,0.07,0.74,87.2,0.92,0,0,0,0,0,0,0,0,0,0,88.93
F004244A05,P6FB000472,7.65,25.56,6.77,44.68,14.15,0,0,0,0,0,0,0,0,0,98.81
F004244A05,P6FB000125,7.65,25.56,6.77,44.68,14.15,0,0,0,0,0,0,0,0,0,98.81
F004250Z03,R8FB000310,37.08,64.12,2.47,0,0,0,0,0,0,0,0,0,0,0,103.67
F004251F02,P8FB000173,11.6,65.55,0,0,0,0,0,0,0,0,0,0,0,0,77.15
F004251F02,P8FB000173,11.6,65.55,0,0,0,0,0,0,0,0,0,0,0,0,77.15
F004252F07,DW5FBK0346,0.43,0.27,0.67,2.46,0.16,0.53,0.3,0,0,0,0,0,0,0,4.82
F004252F07,DW5FBK0346,0.43,0.27,0.67,2.46,0.16,0.53,0.3,0,0,0,0,0,0,0,4.82
F004252F07,DW5FB00297,0.43,0.27,0.67,2.46,0.16,0.53,0.3,0,0,0,0,0,0,0,4.82
F004253F11,R9FB000296,71.26,3.01,4.28,6.14,2.39,5.29,3.39,6.26,1.15,0.96,1.87,0,0,0,106
F004253F11,R9FB000296,71.26,3.01,4.28,6.14,2.39,5.29,3.39,6.26,1.15,0.96,1.87,0,0,0,106
F004254F10,R9FB000298,28.57,7.36,6.2,7.76,4.89,7.24,8.2,12.14,7.57,22.71,0,0,0,0,112.64
F004259D06,R8FB000212,73.34,8.67,2.42,3.01,16.19,0.45,0,0,0,0,0,0,0,0,104.08
F004260K09,R8FB000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F004261K07,R5FB000214,0.17,0.09,3.59,82.81,0.19,1.3,0.08,0,0,0,0,0,0,0,88.23
F004262K06,R2FB000195,0.02,8.18,23.92,16.11,49.05,3.48,0,0,0,0,0,0,0,0,100.76
F004262K06,R2FB000194,0.02,8.18,23.92,16.11,49.05,3.48,0,0,0,0,0,0,0,0,100.76
F004263G04,DWFB000221,6.4,6.4,6.4,2.22,0,0,0,0,0,0,0,0,0,0,21.42
F004264Z06,R9FB000309,26.75,22.81,2.72,18.65,7.43,30.35,0,0,0,0,0,0,0,0,108.71
F004264Z06,R9FB000309,26.75,22.81,2.72,18.65,7.43,30.35,0,0,0,0,0,0,0,0,108.71
F004264Z06,R9FB000309,26.75,22.81,2.72,18.65,7.43,30.35,0,0,0,0,0,0,0,0,108.71
F004268E02,PW8FB00345,6.47,5.91,0,0,0,0,0,0,0,0,0,0,0,0,12.38
F004269N03,DWFB000331,0.16,0.22,3,0,0,0,0,0,0,0,0,0,0,0,3.38
F004269N03,DWFB000331,0.16,0.22,3,0,0,0,0,0,0,0,0,0,0,0,3.38
F004270K07,R8FB000344,11.92,52.86,4.58,1.57,9.56,9.51,4.79,0,0,0,0,0,0,0,94.79
F004270K07,R8FB000344,11.92,52.86,4.58,1.57,9.56,9.51,4.79,0,0,0,0,0,0,0,94.79
F004270K07,R8FB000344,11.92,52.86,4.58,1.57,9.56,9.51,4.79,0,0,0,0,0,0,0,94.79
F004270K07,R8FB000344,11.92,52.86,4.58,1.57,9.56,9.51,4.79,0,0,0,0,0,0,0,94.79
F004271T01,DWFB000341,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71
F004271T01,PWFB000341,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71
