k1,construction
A120C418,20COM*20COM+16MEL+16SPX(70D)-62*116-195.50-DOBBY-08.16.042
A120C418,20COM*20COM+16MEL+16SPX(70D)-62*116-195.50-DOBBY-08.16.042
A120C424,DISCARDED
A120C426,20SPX(20D)*20SPX(20D)-82*52-172.21-2/2 Z TWILL
A120C426,20SPX(20D)*20SPX(20D)-82*52-172.21-2/2 Z TWILL
A120C426,20SPX(20D)*20SPX(20D)-82*52-172.21-2/2 Z TWILL
A120C439,20COM*20COM-64*62-183.49-3/1 S TWILL
A120C462,20K*20K-68*54-162.69-2/2 Z TWILL
A120C462,20K*20K-68*54-162.69-2/2 Z TWILL
A120C481,20COM+20MC*20COM+20MC-64*46-173.97-PLAIN
A120C481,20COM+20MC*20COM+20MC-64*46-173.97-PLAIN
A120C495,20COM*16OE-72*60-156.11-DOBBY
A120C507,20COM*40LEA.LINEN-80*70-169.01-3/1 Z TWILL
A120C507,20COM*40LEA.LINEN-80*70-169.01-3/1 Z TWILL
A120C523,20COM*220D.PET.STR(40D)-90*66-201.85-3/1 S TWILL
A120C528,20COM*20C.COT.HEMP.SPX(70D)-96*72-174.14-DOBBY-06.06.015
A120C539,20SPX(40D)*20SPX(40D)-86*62-201.12-2/1 Z TWILL
A120C540,20SPX(40D)*20SPX(40D)-86*62-201.19-2/2 Z TWILL
A120C540,20SPX(40D)*20SPX(40D)-86*62-201.19-2/2 Z TWILL
A120C541,20SPX(40D)*20SPX(40D)-102*62-203.5-3/1 Z TWILL
A120C543,20COM.RECY.COT*20COM.RECY.COT-68*58-174.63-2/2 Z TWILL
A120C549,20COM*16SPX(70D)+16OE-96*68-174.14-DOBBY-12.08.099
A120C551,20COM*16OE+16SPX(70D)-96*64-174.14-DOBBY-24.08.098
A120C573,20COM*20COM-68*64-174.70-DOBBY-72.64.002
A120C575,20COM*16OE+16C Spx 70D-96*68-174.14-DOBBY-24.08.098
A120C575,20COM*16OE+16C Spx 70D-96*68-174.14-DOBBY-24.08.098
A120C575,20COM*16OE+16C Spx 70D-96*68-174.14-DOBBY-24.08.098
A120C643,20COM*16SPX(70D)-86*68-172.49-2/2 MATT
A120C643,20COM*16SPX(70D)-86*68-172.49-2/2 MATT
A120C643,20COM*16SPX(70D)-86*68-172.49-2/2 MATT
A120C643,20COM*16SPX(70D)-86*68-172.49-2/2 MATT
A120C653,20COM.OG.COT.MEL.BMB+20COM.OG.COT.BMB*20COM.OG.COT.MEL.BMB+20COM.OG.COT.BM-80*70-161.77-2/2 Z TWILL
A120C663,20COM*20SPX(40D)-86*76-172.85-DOBBY-20.20.038
A120C663,20COM*20SPX(40D)-86*76-172.85-DOBBY-20.20.038
A120C663,20COM*20SPX(40D)-86*76-172.85-DOBBY-20.20.038
A120C663,20COM*20SPX(40D)-86*76-172.85-DOBBY-20.20.038
A120C676,20COM+2/40GRINDLE*16SPX(70D)+2/40GRINDLE-96*68-174.14-DOBBY-08.08.0142
A120C676,20COM+2/40GRINDLE*16SPX(70D)+2/40GRINDLE-96*68-174.14-DOBBY-08.08.0142
A120C679,20K*20K-60*54-168.45-2/2 Z TWILL
A120C679,20K*20K-60*54-168.45-2/2 Z TWILL
A120C679,20K*20K-60*54-168.45-2/2 Z TWILL
A120C679,20K*20K-60*54-168.45-2/2 Z TWILL
A120C679,20K*20K-60*54-168.45-2/2 Z TWILL
A120C694,20COM*16Spx 70D+16OE-96*68-174.14-DOBBY-24.08.028
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY(3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY(3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C695,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY (3/3 HBT)-06.06.418
A120C710,20COM*20COM+20C.SPX(70D)-70*68-174-2/2 BKT
A120C710,20COM*20COM+20C.SPX(70D)-70*68-174-2/2 BKT
A120C714,20K COM V*20K COM V+10K V MC-72*62-158.44-PLAIN
A120C729,20COM*16OE-90*78-162.76-DOBBY(DOUBLE CLOTH)-08.08.505
A120C732,20K*20K-68*64-172.24-2/2 Z TWILL
A120C732,20COM*20COM-68*64-172.24-2/2 Z TWILL
A120C732,20MEL*20MEL-68*64-172.24-2/2 Z TWILL
A120C732,20MEL*20MEL-68*64-172.24-2/2 Z TWILL
A120C732,20COM*20COM-68*64-172.24-2/2 Z TWILL
A120C744,20COM+2/40COM*20COM-92*52-162.84-DOBBY TOP BEAM
A120C770,20COM*24SPX(40D)-86*72-172.85-DOBBY-08.08.081
A120C770,20COM*24SPX(40D)-86*72-172.85-DOBBY-08.08.081
A120C770,20COM*24SPX(40D)-86*72-172.85-DOBBY-08.08.081
A120C770,20COM*24SPX(40D)-86*72-172.85-DOBBY-08.08.081
A120C770,20COM*24SPX(40D)-86*72-172.85-DOBBY-08.08.081
A120C771,20MEL*20COM+20SPX(70D)-102*68-174.80-DOBBY
A120C772,20COM+20MEL*20COM+20MEL+20SPX(70D)-110*70-161.16-2/2 S TWILL
A120C772,20COM+20MEL*20COM+20MEL+20SPX(70D)-110*70-161.16-2/2 S TWILL
A120C772,20COM+20MEL*20COM+20MEL+20SPX(70D)-110*70-161.16-2/2 S TWILL
A120C772,20COM+20MEL*20COM+20MEL+20SPX(70D)-110*70-161.16-2/2 S TWILL
A120C773,20COM+20MEL*20COM+20MEL+20SPX(70D)-90*68-173.41-2/2 S TWILL
A120C773,20COM+20MEL*20COM+20MEL+20SPX(70D)-90*68-173.41-2/2 S TWILL
A120C777,20COM*40LEA.LINEN+20SPX(70D)-66*68-169.04-3/1 Z TWILL
A120C777,20COM*40LEA.LINEN+20SPX(70D)-66*68-169.04-3/1 Z TWILL
A120C777,20COM*40LEA.LINEN+20SPX(70D)-66*68-169.04-3/1 Z TWILL
A120C787,20COM*20SPX(70D)-65*52-180-2/2 Z TWILL-$
A120C787,20COM+20MEL*20SPX(70D)+20MEL.SPX(70D)-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20C Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20SPX(70D)-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20C Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20C Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20C Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20C Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20C Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM+20MEL*20C Spx 70D+20MEL Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20MEL*20MEL.SPX(70D)-65*52-180-2/2 Z TWILL-$
A120C787,20MEL*20MEL Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20MEL*20MEL Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20Mel*20Mel Spx 70D-65*52-180-2/2 Z TWILL-$
A120C787,20COM*20SPX(70D)-62*52-180-2/2 Z TWILL
A120C797,20COM*16C Spx 70D+16OE-97*68-180.4-DOBBY-08.08.365.A-$
A120C797,20COM*16C Spx 70D+16OE-97*68-180.4-DOBBY-08.08.365.A-$
A120C797,20COM*16C Spx 70D+16OE-97*68-180.4-DOBBY-08.08.365.A-$
A120C797,20COM*16C Spx 70D+16OE-97*68-180.4-DOBBY-08.08.365.A-$
A120C810,20COM*16OE+16C Spx 70D-96*68-169.39-2/2 BKT
A120C810,20COM*16OE+16C Spx 70D-96*68-169.39-2/2 BKT
A120C810,20COM*16OE+16C Spx 70D-96*68-169.39-2/2 BKT
A120C815,20COM*20C.COT.HEMP.SPX(70D)-90*74-194.74-DOBBY-06.06.015
A120C815,20COM*20C.COT.HEMP.SPX(70D)-90*74-194.74-DOBBY-06.06.015
A120C843,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY-12.04.144
A120C843,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY-12.04.144
A120C843,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY-12.04.144
A120C843,20COM*16C Spx 70D+16OE-96*68-174.14-DOBBY-12.04.144
A120C863,20COM+20MEL*20COM+20MEL-72*70-165.53-2/2 MATT
A120C863,20COM+20MEL*20COM+20MEL-72*70-165.53-2/2 MATT
A120C877,20COM*20C Spx 7D+16OE-96*68-174.14-2/2 BKT
A120C877,20COM*20C Spx 7D+16OE-96*68-174.14-2/2 BKT
A120C877,20COM*20C Spx 7D+16OE-96*68-174.14-2/2 BKT
A120C901,20K*20C MC-55*46-164.03-PLAIN+DENTING
A120C902,20OE*10OE-36*40-174.07-2/2 Z TWILL
A120C918,20COM*20COM-60*62-168.45-2/2 S TWILL
A120C918,20COM*20COM-60*62-168.45-2/2 S TWILL
A120C927,20C.CVC*20C.CVC-64*52-173.97-2/2 S TWILL
A120C927,20C.CVC*20C.CVC-64*52-173.97-2/2 S TWILL
A120C927,20C.CVC*20C.CVC-64*52-173.97-2/2 S TWILL
A120C927,20C.CVC*20C.CVC-64*52-173.97-2/2 S TWILL
A120C927,20C.CVC*20C.CVC-64*52-173.97-2/2 S TWILL
A120C930,20COM*20COM+20SPX(70D)-86*72-158.67-PLAIN
A120C938,20COM*14OE-60*48-158.83-PLAIN
A120C948,20K+20MEL*20K+20MEL-60*52-173.20-2/2 Z TWILL
A120C951,20K*20K-51*48-161.19-DOBBY-390.04.001
A120C952,20K*20K-59*48-158.42-DOBBY-208.04.002
A120C952,20K*20K-59*48-158.42-DOBBY-208.04.002
A120C953,20K*20K-55*48-156.8-DOBBY-62.04.002
A120C953,20K*20K-55*48-156.8-DOBBY-62.04.002
A120C980,20MEL.CO.ECO.VIS.SPX(40D)*20MEL.CO.ECO.VIS.SPX(40D)-74*66-170.79-2/2 HBT
A120C980,20MEL.CO.ECO.VIS.SPX(40D)*20MEL.CO.ECO.VIS.SPX(40D)-74*66-170.79-2/2 HBT
A120C980,20MEL.CO.ECO.VIS.SPX(40D)*20MEL.CO.ECO.VIS.SPX(40D)-74*66-170.79-2/2 HBT
A120C980,20MEL.CO.ECO.VIS.SPX(40D)*20MEL.CO.ECO.VIS.SPX(40D)-74*66-170.79-2/2 HBT
A120C999,20COM+2/40GRINDLE*20C Spx 70D-82*72-172.21-PLAIN
A120D001,20COM+20MEL*20C Spx 40D+20MEL Spx 40D-86*78-172.49-2/2 MATT
A120D001,20COM+20MEL*20C Spx 40D+20MEL Spx 40D-86*78-172.49-2/2 MATT
A120D001,20COM+20MEL*20C Spx 40D+20MEL Spx 40D-86*78-172.49-2/2 MATT
A120D002,20COM*20C Spx 40D-92*76-173.66-3/3 HBT
A120D003,20COM*20C Spx 40D-78*72-171.55-DOBBY-16.08.061
A120D004,20COM*20COM+20C Spx 40D-102*64-174.80-DOBBY TOP BEAM-10.08.024
A120D004,20COM*20COM+20C Spx 40D-102*64-174.80-DOBBY TOP BEAM-10.08.024
A120D038,20K*20K+10OE-48*47-170.23-DOBBY+CRAMMING-06.146.002
A120D038,20K*20K+10OE-48*47-170.23-DOBBY+CRAMMING-06.146.002
A120D066,20COM+20MEL*20K MIYABI V-62*52-169-2/2 Z TWILL-$
A120D066,20MEL*20K MIYABI V-62*52-169-2/2 Z TWILL-$
A120D066,20MEL*20K MIYABI V-62*52-169-2/2 Z TWILL-$
A120D066,DISCARDED
A120D075,20COM+2/40GRD*2/40GRD+16C Spx 70D-92*60-173.66-DOBBY-06.06.054.A
A120D075,20COM+2/40GRD*2/40GRD+16C Spx 70D-92*60-173.66-DOBBY-06.06.054.A
A120D075,20COM+2/40GRD*2/40GRD+16C Spx 70D-92*60-173.66-DOBBY-06.06.054.A
A120D083,20K*20K-64*60-164.44-2/2 HBT
A120D083,20K*20K-64*60-164.44-2/2 HBT
A120D104,20K*20K-56*48-167.66-DOBBY-680.04.001
A120D104,20K*20K-56*48-167.66-DOBBY-680.04.001
A120D116,20K*40COM-72*90-160.83-2/2 S TWILL
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D123,20COM*20C Spx 40D-66*64-168.55-2/2 MATT
A120D134,20COM*16C Spx 70D-74*66-170.79-2/2 S TWILL
A120D134,20COM*16C Spx 70D-74*66-170.79-2/2 S TWILL
A120D134,20COM*16C Spx 70D-74*66-170.79-2/2 S TWILL
A120D137,20K+2/40COM*20K-60*48-173.25-DOBBY(TOP BEAM SPOOL)-281.004.001
A120D137,20K+2/40COM*20K-60*48-173.25-DOBBY(TOP BEAM SPOOL)-281.004.001
A120D139,20K*20K-56*50-162.89-2/2 HBT-310.04.001
A120D139,20K*20K-56*50-162.89-2/2 HBT-310.04.001
A120D142,20K*20K+10OE-48*46-170.23-DOBBY+CRAMMING-012.612.001
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D156,20C CV*20C CV EV Spx 40D-86*74-172.82-2/2 Z TWILL
A120D167,20K*20K-63*48-173.30-DOBBY(TOP BEAM)-1924.20.001
A120D167,20K*20K-63*48-173.30-DOBBY(TOP BEAM)-1924.20.001
A120D169,20K+2/40COM*20K-71*52-165.76-DOBBY-888.004.001
A120D173,20COM*20C Spx 70D-90*70-173.41-2/2 Z TWILL
A120D180,20K.Spx 40D*260D(240/120/40) P Spx ATY -84*56-205.56-2/1 Z TWILL
A120D181,20K.Spx 70D*260D(240/120/40) P Spx ATY -84*56-205.56-2/1 Z TWILL
A120D205,20C PC*20C PC-80*82-161.77-3/1 BKT
A120D205,20C PC*20C PC-80*82-161.77-3/1 BKT
A120D205,20C PC*20C PC-80*82-161.77-3/1 BKT
A120D205,20C PC*20C PC-80*82-161.77-3/1 BKT
A120D220,20K*195D(150/144/70) P Spx ATY-84*76-205.56-3/1 Z TWILL
A120D220,DISCARD
A120D242,20K+2/40COM+20K-61*46-159.69-DOBBY (TOP BEAM-SPOOL)-88.14.004
A120D243,20K+2/40COM*20K-59*46-160-DOBBY (TOP BEAM-SPOOL)-536.10.001
A120D299,20COM+2/40GRD*2/40GRD+16OE+16C Spx 70D-66*68-168.55-2/2 MATT
A120D300,20C PC*16OE+16C Spx 70D-90*76-173.41-2/2 Z TWILL
A120D304,20COM*20COM+20C Spx 70D-82*76-176.63-2/2 Z TWILL
A120D318,DISCARD
A120D318,20COM+2/40COM*20COM-69*64-155.14-DOBBY(TOP BEAM-SPOOL)-368.312.002
A120D375,20OE*20K COM V-64*58-169.19-2/2 Z TWILL
A120D402,20COM*20COM-80*70-157-DOBBY-046.088.005
A120D404,20's*20's-56*54-174.68-2/2 Z TWILL
A120D405,20K+2/20C*20K-50*46-170.13-DOBBY (TOP BEAM-SPOOL)
A120D431,20COM*20COM+20C Spx 70D-110*78-175.59-DOBBY-16.12.059
A120D431,20COM*20COM+20C Spx 70D-110*78-175.59-DOBBY-16.12.059
A120D431,20COM*20COM+20C Spx 70D-110*78-175.59-DOBBY-16.12.059
A120D431,20COM*20COM+20C Spx 70D-110*78-175.59-DOBBY-16.12.059
A120D431,DISCARDED
A120D431,20COM*20COM+20C Spx 70D-110*78-175.59-DOBBY-16.12.059
A120D436,20'S*20SPX-78*68-171.55-2/2 Z TWILL
A120D463,20COM*20COM+20C Spx 70D-96*72-174.14-DOBBY-08.06.027
A120D466,20COM*16C Spx 70D+16OE-96*64-174.14-DOBBY-04.06.004
A120D481,20K*165D(150/144/40) P Spx-108*62-208.7-4/1 S SATIN
A120D481,20COM*165D(150/144/40) P Spx-108*62-208.7-4/1 S SATIN
A120D495,20COM*20C Spx 40D-58*58-187.25-2/2 Z TWILL
A120D520,20K*20K-56*56-172.31-2/2 S TWILL
A120D520,20K*20K-56*56-174.68-2/2 S TWILL
A120D523,20OE+120D Met*20K COM V+120D Met-60*54-173.2-2/2 Z TWILL
A120D523,20OE+120D Met*20K COM V+120D Met-60*54-173.2-2/2 Z TWILL
A120D541,20COM CL+10OE*20K COM V-48*48-151.59-DOBBY-072.064.001
A120D542,20C CM*20C CM-52*48-152.63-DOBBY-210.150.001
A120D585,20C PC*20C PC-82*56-161.98-2/1 S TWILL
A120D605,20COM*20C MC-68*56-157.91-2/2 Z TWILL
A120D605,20COM*20C MC-68*56-157.91-2/2 Z TWILL
A120D605,20COM*20C MC-68*56-157.91-2/2 Z TWILL
A120D609,20COM*20C Spx 40D-84*72-172.54-DOBBY(TOP BEAM)
A120D615,20COM*20C MC-60*58-173.2-2/2 Z TWILL
A120D615,20COM*20C MC-60*58-173.2-2/2 Z TWILL
A120D615,20COM*20C MC-60*58-173.2-2/2 Z TWILL
A120D615,20COM*20C MC-60*58-173.2-2/2 Z TWILL
A120D630,DISCARDED K2 CHANGED
A120D630,DISCARDED K2 CHANGED
A120D630,20COM PC+2/40COM GRD*20COM+20C Spx 70D-82*68-172.21-2/2 Z TWILL
A120D630,20COM PC+2/40COM GRD*20COM+20C Spx 70D-82*68-172.21-2/2 Z TWILL
A120D651,20K+40COM*20K+8OE-100*94-178.13-DOBBY TOP BEAM (DOUBLE CLOTH)-08.08.910
A120D670,DISCARDED
A120D670,20COM+2/30COM*2/60COM-70*64-170.49-FIL-COUPE (TOP BEAM-SEER SUCKER)-208.158.001
A120D686,20COM*20COM+20C Spx 70D-86*76-172.85-DOBBY-8.8.368
A120D686,DISCARD
A120D686,20COM*20COM+20C Spx 70D-86*76-172.85-DOBBY-8.8.368
A120D728,20C+150D P*10K-68*62-136.37-2/2 Z TWILL
A120D730,20K*90D (75/72/40) P Spx+20K-114*108-209.63-DOBBY-10.15.0027
A121A006,.
A121A006,.
A121A006,21Mel*21Mel-64*60-169.50-2/2 Z TWILL
A121A006,21Mel*21Mel-64*60-169.50-2/2 Z TWILL
A121A006,DISCARD
A121A006,21K*21K-64*60-169.19-2/2 Z TWILL
A121A012,21K*20K.MIYABI.VIS-60*56-173.20-2/2 Z TWILL
A121A012,21K*20K MIYABI V-60*56-173.20-2/2 Z TWILL
A121A012,21K*20K.MIYABI.VIS-60*56-158.98-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A021,21K*20C Spx 70D-62*54-167.97-2/2 Z TWILL
A121A022,21K*20C Spx 70D-62*54-177.14-DOBBY-14.07.003
A121A022,21K*20C Spx 70D-62*54-177.14-DOBBY-14.07.003
A121A022,21K*20C Spx 70D-62*54-177.14-DOBBY-14.07.003
A121A022,21K*20C Spx 70D-62*54-177.14-DOBBY-14.07.003
A121A022,21K*20C Spx 70D-62*54-177.14-DOBBY-14.07.003
A121A022,21K*20C Spx 70D-62*54-167.4-DOBBY-14.07.003
A121A022,21K*20C Spx 70D-62*54-167.4-DOBBY-14.07.003
A121A040,21K LV*21C Spx 70D-66*72-169-2/1 Z TWILL
A121A040,DISCARD
A121A040,21K LV*21C Spx 70D-66*72-169-2/1 Z TWILL
A121A041,21C*21C-72*59-156.03-PLAIN
A121A041,21C*21C-72*59-156.03-PLAIN
A121A041,21C*21C-72*59-156.03-PLAIN
A121A041,21C*21C-72*59-156.03-PLAIN
A121A041,21C*21C-72*59-156.03-PLAIN
A121A041,21C*21C-72*59-156.03-PLAIN
A121A041,21C*21C-72*59-156.03-PLAIN
A122A001,22CM*200D.PET.STR-81*66-206-3/1 Z TWILL
A122A039,22C.CM*20SPX(70D)-81*80-172.06-2/2 Z TWILL
A122A039,22C.CM*20SPX(70D)-81*80-172.06-2/2 Z TWILL
A124A351,24TEN*20LYC(70D)+30SUTALEA-102*80-174.8-2/2 S TWILL
A124A351,24TEN*20LYC(70D)+30SUTALEA-102*80-174.8-2/2 S TWILL
A124A355,24TEN*20LYC(70D)+30SUTALEA-70*64-169.95-PLAIN
A124A355,24TEN*20LYC(70D)+30SUTALEA-70*64-169.95-PLAIN
A124A375,24TEN*20LYC(70D)+30SUTALEA-102*80-174.80-2/2 S TWILL
A124A390,24SPX(40D)*30SPX(40D)-84*56-172.54-2/2 Z TWILL
A124A491,24C*200D.PET.STR(70D)-102*72-205.59-4/1 S SATIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A515,24MC*24MC-72*54-156.03-PLAIN
A124A541,24K.PV.LYC(40D)*24K.PV.LYC(40D)-102*60-184-2/2 Z TWILL
A124A541,24K.PV.LYC(40D)*24K.PV.LYC(40D)-102*60-184-2/2 Z TWILL
A124A541,DISCARDED
A124A541,24K.PV.LYC(40D)*24K.PV.LYC(40D)-102*60-184-2/2 Z TWILL
A124A550,24K.PV.LYC(40D)*24K.PV.LYC(40D)-102*54-184-PLAIN
A124A574,24SPX(40D)*20SPX(40D)-99*58-202.72-DOBBY-08.08.0293
A124A575,24SPX(40D)*20SPX(40D)-99*60-174.18-3/1 BKT
A124A577,24SPX(40D)*20SPX(40D)-99*60-174.50-3/1 Z TWILL
A1300009,30COM*30COM-112*84-159.26-PLAIN
A1300009,30COM*30COM-112*84-159.26-PLAIN
A1300009,30COM*30COM-112*84-159.26-PLAIN
A1300009,30COM*30COM-112*84-159.26-PLAIN
A1300016,30COM*30SPX-
A1300047,30COM+30MC*30COM+30MC-64*58-174-PLAIN
A1300047,30COM+30MC*30COM+30MC-64*58-174-PLAIN
A1300104,30COM+30MEL*30COM+30MEL-74*68-177.90-2/2 Z TWILL
A1300104,30COM+30MEL*30COM+30MEL-74*68-177.90-2/2 Z TWILL
